GL,0
seq1,5
seq2,2
seq3,5
seq4,1
seq5,1
seq6,1
seq7,1
seq8,1
seq9,1
seq10,1
seq11,1
seq12,5
seq13,2
seq14,1
seq15,3
seq16,2
seq17,1
seq18,1
seq19,2
seq20,1
seq21,1
seq22,1
seq23,1
seq24,1
seq25,1
seq26,1
seq27,1
seq28,1
seq29,1
seq30,1
seq31,1
seq32,1
