seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq1,sequence_1,GC_B_cells,IGHG1,HH119-CO-SMILF,1,6,1
seq10,sequence_11:sequence_12:sequence_215:sequence_271:sequence_343:sequence_465:sequence_502:sequence_509:sequence_517,GC_B_cells,IGHG1:NA,HH119-SI-MILF,1,12,4
seq100,sequence_121,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1000,sequence_1751,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1001,sequence_1752,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1002,sequence_1754:sequence_5843,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1003,sequence_1755,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1004,sequence_1756,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1005,sequence_1757:sequence_2184:sequence_2359:sequence_4520:sequence_4530:sequence_4743:sequence_4969:sequence_5323:sequence_5983:sequence_6271,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-27,1,12,64
seq1006,sequence_1758,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1007,sequence_1760:sequence_4542:sequence_5925,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq1008,sequence_1762,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq1009,sequence_1764,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq101,sequence_122,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1010,sequence_1765,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1011,sequence_1766:sequence_2307,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1012,sequence_1767,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1013,sequence_1768:sequence_1806:sequence_1982:sequence_2096:sequence_2262:sequence_2337:sequence_2356:sequence_2474:sequence_2553:sequence_2586:sequence_4355:sequence_4382:sequence_4403:sequence_4823:sequence_5124:sequence_5133:sequence_5342:sequence_5544:sequence_5583:sequence_5661:sequence_5743:sequence_6352:sequence_6399,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1014,sequence_1770:sequence_2310:sequence_4962:sequence_6089:sequence_6096,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1015,sequence_1771,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1016,sequence_1772,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1017,sequence_1773,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1018,sequence_1774,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1019,sequence_1776,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq102,sequence_123:sequence_469:sequence_495:sequence_586:sequence_641,PCs:GC_B_cells,IGHG1,HH119-SI-MILF,11,6,4
seq1020,sequence_1777,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1021,sequence_1778,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1022,sequence_1779:sequence_4760:sequence_5134,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1023,sequence_1781,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1024,sequence_1788,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1025,sequence_1789:sequence_5512:sequence_5572:sequence_6367,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1026,sequence_1790,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1027,sequence_1791:sequence_2177:sequence_2468:sequence_4428:sequence_4695:sequence_4736:sequence_4793:sequence_4799:sequence_4813:sequence_5015:sequence_5164:sequence_5228:sequence_5502:sequence_5779:sequence_6185:sequence_6412:sequence_6423,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-25:HH119-SI-PP_Fol-31,1,12,62
seq1028,sequence_1792:sequence_1992:sequence_2521:sequence_4401:sequence_4947:sequence_5018:sequence_5047:sequence_5114:sequence_5375,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq1029,sequence_1793,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq103,sequence_124:sequence_688:sequence_717,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq1030,sequence_1795,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1031,sequence_1796,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1032,sequence_1797:sequence_5458:sequence_5937,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1033,sequence_1798,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1034,sequence_1800,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1035,sequence_1801,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1036,sequence_1802,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1037,sequence_1804,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1038,sequence_1809,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1039,sequence_1810,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq104,sequence_126,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1040,sequence_1811:sequence_1913:sequence_2567:sequence_5120:sequence_5945:sequence_6416,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1041,sequence_1817,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1042,sequence_1818,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1043,sequence_1820,GC_B_cells,IGHG1,HH119-SI-PP_Fol-27,1,6,78
seq1044,sequence_1823:sequence_5058:sequence_5935,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1045,sequence_1826,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1046,sequence_1828:sequence_2460:sequence_5135:sequence_5705:sequence_6281,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1047,sequence_1830:sequence_4890:sequence_5491,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1048,sequence_1831:sequence_6176,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1049,sequence_1832,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq105,sequence_127,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1050,sequence_1834,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1051,sequence_1835:sequence_2438:sequence_6078,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1052,sequence_1837,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1053,sequence_1838,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1054,sequence_1839,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1055,sequence_1840,GC_B_cells,IGHG1,HH119-SI-PP_Fol-19,1,6,52
seq1056,sequence_1841:sequence_2619,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-28,1,12,79
seq1057,sequence_1842,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1058,sequence_1844,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1059,sequence_1845,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq106,sequence_128:sequence_415:sequence_498,PCs:GC_B_cells,IGHG3:NA,HH119-SI-MILF,11,22,4
seq1060,sequence_1848,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1061,sequence_1849:sequence_2154:sequence_2311:sequence_2409:sequence_2489:sequence_5050:sequence_5187,GC_B_cells,IGHG1,HH119-SI-PP_Fol-21:HH119-SI-PP_Fol-24,1,6,56
seq1062,sequence_1851,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1063,sequence_1853,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1064,sequence_1854,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1065,sequence_1855:sequence_2068:sequence_2288:sequence_2412:sequence_2569:sequence_4493:sequence_4815:sequence_4993:sequence_5038:sequence_5156:sequence_5256:sequence_5312:sequence_5313:sequence_5384:sequence_5444:sequence_5556:sequence_5716:sequence_5791:sequence_5816:sequence_5885:sequence_6036:sequence_6177:sequence_6248:sequence_6380:sequence_6397:sequence_6475,GC_B_cells,IGHG1:NA:IGHM,HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-28,1,16,65
seq1066,sequence_1856:sequence_4436,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1067,sequence_1858:sequence_2679:sequence_4868:sequence_5220:sequence_5391:sequence_5452:sequence_5492:sequence_5860:sequence_5913:sequence_5920:sequence_6383,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-23,1,12,70
seq1068,sequence_1859,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1069,sequence_1863:sequence_2261:sequence_6074,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq107,sequence_129:sequence_581,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq1070,sequence_1865,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1071,sequence_1866:sequence_2120:sequence_2136:sequence_2301:sequence_2674:sequence_4709:sequence_5167:sequence_5453:sequence_5617:sequence_5883:sequence_5901:sequence_6091,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-34,1,12,68
seq1072,sequence_1869,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1073,sequence_1871,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1074,sequence_1872,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1075,sequence_1873,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1076,sequence_1876:sequence_5471,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1077,sequence_1877,GC_B_cells,IGHG1,HH119-SI-PP_Fol-23,1,6,70
seq1078,sequence_1880,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1079,sequence_1881:sequence_2061,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq108,sequence_130:sequence_261:sequence_559:sequence_577:sequence_669,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1080,sequence_1882:sequence_2268:sequence_2325:sequence_2503:sequence_2505:sequence_2624:sequence_4770:sequence_5063:sequence_5349:sequence_5422:sequence_5875:sequence_5888:sequence_6100:sequence_6593,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1081,sequence_1884:sequence_4747:sequence_6197,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1082,sequence_1887,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1083,sequence_1888,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1084,sequence_1889,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1085,sequence_1890,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1086,sequence_1892,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1087,sequence_1894,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1088,sequence_1895:sequence_2336:sequence_5911,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1089,sequence_1896,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq109,sequence_131,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1090,sequence_1897,GC_B_cells,IGHG1,HH119-SI-PP_Fol-21,1,6,55
seq1091,sequence_1898:sequence_4817,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1092,sequence_1899:sequence_4553:sequence_5711,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1093,sequence_1901,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1094,sequence_1902:sequence_2398:sequence_4526:sequence_4641:sequence_4734:sequence_5361:sequence_5417:sequence_5487:sequence_5710:sequence_6489,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1095,sequence_1903,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1096,sequence_1906:sequence_2616:sequence_5702,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1097,sequence_1907,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1098,sequence_1908,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1099,sequence_1909,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq11,sequence_13,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq110,sequence_132,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq1100,sequence_1910,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1101,sequence_1911,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1102,sequence_1914,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1103,sequence_1916,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1104,sequence_1919:sequence_2100,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1105,sequence_1920:sequence_2485:sequence_4430:sequence_4768:sequence_5475:sequence_5819,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1106,sequence_1923:sequence_6465,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1107,sequence_1924,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1108,sequence_1925:sequence_2495:sequence_2595:sequence_5206:sequence_5310:sequence_5359,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1109,sequence_1927,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq111,sequence_133,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1110,sequence_1931,GC_B_cells,IGHG1,HH119-SI-PP_Fol-29,1,6,80
seq1111,sequence_1932,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1112,sequence_1933,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1113,sequence_1934:sequence_1947:sequence_2563:sequence_4737:sequence_4827,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1114,sequence_1935:sequence_5975,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1115,sequence_1936,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1116,sequence_1937,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1117,sequence_1938,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1118,sequence_1940,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1119,sequence_1941,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq112,sequence_135,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1120,sequence_1942,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1121,sequence_1946:sequence_5031,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1122,sequence_1948:sequence_2063,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1123,sequence_1950,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1124,sequence_1953,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1125,sequence_1954,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1126,sequence_1956,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1127,sequence_1957,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1128,sequence_1958,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1129,sequence_1959:sequence_2009:sequence_5695,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq113,sequence_136:sequence_425:sequence_580,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1130,sequence_1961,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1131,sequence_1962,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1132,sequence_1965,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1133,sequence_1966,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1134,sequence_1973,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1135,sequence_1974,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1136,sequence_1976:sequence_2235:sequence_2543,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1137,sequence_1978:sequence_2399:sequence_5139:sequence_5496:sequence_5497,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1138,sequence_1980,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1139,sequence_1981,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq114,sequence_138,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq1140,sequence_1983,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1141,sequence_1985:sequence_2358:sequence_4660:sequence_4791:sequence_5338:sequence_6156:sequence_6166:sequence_6293,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1142,sequence_1986,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1143,sequence_1987,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1144,sequence_1990,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1145,sequence_1994:sequence_4379,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-22,1,32,57
seq1146,sequence_1996,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1147,sequence_1997,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1148,sequence_1998,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq1149,sequence_2001:sequence_4369:sequence_4866:sequence_5381:sequence_6058:sequence_6314,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-25,1,6,60
seq115,sequence_139,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1150,sequence_2004:sequence_5231:sequence_5579,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1151,sequence_2005:sequence_4978,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-22,1,32,57
seq1152,sequence_2006,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1153,sequence_2007,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1154,sequence_2012,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1155,sequence_2013:sequence_4891,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1156,sequence_2016:sequence_4950,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1157,sequence_2019,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1158,sequence_2021,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1159,sequence_2023,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq116,sequence_140,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1160,sequence_2025,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1161,sequence_2027:sequence_5771,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1162,sequence_2030,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1163,sequence_2033,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1164,sequence_2034:sequence_2285,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1165,sequence_2037,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq1166,sequence_2041,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1167,sequence_2042:sequence_5876:sequence_6005,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1168,sequence_2043,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1169,sequence_2044,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq117,sequence_141,GC_B_cells,IGHA1,HH119-SI-MILF,1,1,4
seq1170,sequence_2045,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1171,sequence_2047,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1172,sequence_2048,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1173,sequence_2049:sequence_2115:sequence_2536:sequence_4600:sequence_4627:sequence_5076:sequence_5272:sequence_6713,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-34,1,6,68
seq1174,sequence_2050,Memory_Bcells,IGHG1,HH119-SI-PP_Fol-22,6,6,57
seq1175,sequence_2053,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1176,sequence_2056,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1177,sequence_2057,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1178,sequence_2059,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1179,sequence_2062,GC_B_cells,IGHG3,HH119-SI-PP_Fol-22,1,20,57
seq118,sequence_142,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq1180,sequence_2065,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1181,sequence_2067,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1182,sequence_2069,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1183,sequence_2070,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1184,sequence_2071,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1185,sequence_2072:sequence_2267:sequence_2526,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1186,sequence_2074,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1187,sequence_2077:sequence_5939,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1188,sequence_2078:sequence_2208:sequence_2653:sequence_4679:sequence_5172:sequence_5973:sequence_6368,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1189,sequence_2080,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq119,sequence_143,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1190,sequence_2081,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1191,sequence_2085,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1192,sequence_2087,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1193,sequence_2088,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1194,sequence_2090,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1195,sequence_2092,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1196,sequence_2094,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1197,sequence_2095,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1198,sequence_2097,GC_B_cells,IGHG1,HH119-SI-PP_Fol-21,1,6,55
seq1199,sequence_2098:sequence_2501:sequence_4694:sequence_4792:sequence_5595:sequence_5669:sequence_6242:sequence_6299:sequence_6396:sequence_6479,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq12,sequence_14:sequence_120,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq120,sequence_145,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1200,sequence_2099:sequence_4924:sequence_4951:sequence_5283:sequence_5840,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1201,sequence_2103,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1202,sequence_2104,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1203,sequence_2105,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1204,sequence_2106,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1205,sequence_2107:sequence_5781:sequence_5799:sequence_6138,GC_B_cells,IGHG1,HH119-SI-PP_Fol-29:HH119-SI-PP_Fol-22,1,6,82
seq1206,sequence_2108:sequence_5862,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1207,sequence_2109:sequence_4906:sequence_5304,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1208,sequence_2112,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1209,sequence_2119,GC_B_cells,IGHG1,HH119-SI-PP_Fol-21,1,6,55
seq121,sequence_146,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1210,sequence_2121,GC_B_cells,IGHG1,HH119-SI-PP_Fol-21,1,6,55
seq1211,sequence_2122,GC_B_cells,IGHG1,HH119-SI-PP_Fol-18,1,6,50
seq1212,sequence_2125,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1213,sequence_2126,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1214,sequence_2129,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1215,sequence_2132,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1216,sequence_2133,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1217,sequence_2137:sequence_6093,GC_B_cells,IGHG1:IGHG2,HH119-SI-PP_Fol-22,1,8,57
seq1218,sequence_2138:sequence_5722,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1219,sequence_2143,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq122,sequence_147:sequence_285,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq1220,sequence_2144,GC_B_cells,NA,HH119-SI-PP_Fol-28,1,31,79
seq1221,sequence_2146,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
