seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq1,sequence_1:sequence_4:sequence_5:sequence_10:sequence_11:sequence_12:sequence_14:sequence_15:sequence_16:sequence_17:sequence_19:sequence_20:sequence_22:sequence_26:sequence_29:sequence_37:sequence_40:sequence_41:sequence_54,PCs,IGHA1,HH117-SI-MILF-nonINF:HH117-SILP-INF:HH117-SILP-nonINF,2,1,4
seq2,sequence_2:sequence_3:sequence_13:sequence_18:sequence_21:sequence_23:sequence_24:sequence_28:sequence_31:sequence_32:sequence_33:sequence_34:sequence_35:sequence_36:sequence_38:sequence_39:sequence_42:sequence_43:sequence_44:sequence_45:sequence_46:sequence_47:sequence_48:sequence_49:sequence_50:sequence_51:sequence_52:sequence_53,Memory_Bcells:PCs,IGHA1:IGHA2,HH117-SI-MILF-nonINF:HH117-SILP-INF:HH117-SILP-nonINF,1,2,4
seq3,sequence_6,PCs,IGHA1,HH117-SILP-INF,2,1,1
seq4,sequence_7:sequence_25:sequence_30,PCs,IGHA1,HH117-SILP-INF:HH117-SILP-nonINF,2,1,2
seq5,sequence_8,PCs,IGHA1,HH117-SILP-INF,2,1,1
seq6,sequence_9,PCs,IGHA1,HH117-SILP-nonINF,2,1,3
seq7,sequence_27,PCs,IGHA1,HH117-SILP-nonINF,2,1,3
seq8,sequence_55,PCs,IGHA1,HH117-SILP-nonINF,2,1,3
