seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq1081,sequence_1884:sequence_4747:sequence_6197,NA,NA,NA,1,4,5
seq1082,sequence_1887,NA,NA,NA,1,4,5
seq1083,sequence_1888,NA,NA,NA,1,4,5
seq1084,sequence_1889,NA,NA,NA,1,4,5
seq1085,sequence_1890,NA,NA,NA,1,4,5
seq1086,sequence_1892,NA,NA,NA,1,4,5
seq1087,sequence_1894,NA,NA,NA,1,4,5
seq1088,sequence_1895:sequence_2336:sequence_5911,NA,NA,NA,1,4,5
seq1089,sequence_1896,NA,NA,NA,1,4,5
seq109,sequence_131,NA,NA,NA,1,4,5
seq1090,sequence_1897,NA,NA,NA,1,4,5
seq1091,sequence_1898:sequence_4817,NA,NA,NA,1,4,5
seq1092,sequence_1899:sequence_4553:sequence_5711,NA,NA,NA,1,4,5
seq1093,sequence_1901,NA,NA,NA,1,4,5
seq1094,sequence_1902:sequence_2398:sequence_4526:sequence_4641:sequence_4734:sequence_5361:sequence_5417:sequence_5487:sequence_5710:sequence_6489,NA,NA,NA,1,4,5
seq1095,sequence_1903,NA,NA,NA,1,4,5
seq1096,sequence_1906:sequence_2616:sequence_5702,NA,NA,NA,1,4,5
seq1097,sequence_1907,NA,NA,NA,1,4,5
seq1098,sequence_1908,NA,NA,NA,1,4,5
seq1099,sequence_1909,NA,NA,NA,1,4,5
seq11,sequence_13,PCs,IGHA2,HH119-SILP,2,2,2
seq110,sequence_132,NA,NA,NA,1,4,5
seq1100,sequence_1910,NA,NA,NA,1,4,5
seq1101,sequence_1911,NA,NA,NA,1,4,5
seq1102,sequence_1914,NA,NA,NA,1,4,5
seq1103,sequence_1916,NA,NA,NA,1,4,5
seq1104,sequence_1919:sequence_2100,NA,NA,NA,1,4,5
seq1105,sequence_1920:sequence_2485:sequence_4430:sequence_4768:sequence_5475:sequence_5819,NA,NA,NA,1,4,5
seq1106,sequence_1923:sequence_6465,NA,NA,NA,1,4,5
seq1107,sequence_1924,NA,NA,NA,1,4,5
seq1108,sequence_1925:sequence_2495:sequence_2595:sequence_5206:sequence_5310:sequence_5359,NA,NA,NA,1,4,5
seq1109,sequence_1927,NA,NA,NA,1,4,5
seq111,sequence_133,NA,NA,NA,1,4,5
seq1110,sequence_1931,NA,NA,NA,1,4,5
seq1111,sequence_1932,NA,NA,NA,1,4,5
seq1112,sequence_1933,NA,NA,NA,1,4,5
seq1113,sequence_1934:sequence_1947:sequence_2563:sequence_4737:sequence_4827,NA,NA,NA,1,4,5
seq1114,sequence_1935:sequence_5975,NA,NA,NA,1,4,5
seq1115,sequence_1936,NA,NA,NA,1,4,5
seq1116,sequence_1937,NA,NA,NA,1,4,5
seq1117,sequence_1938,NA,NA,NA,1,4,5
seq1118,sequence_1940,NA,NA,NA,1,4,5
seq1119,sequence_1941,NA,NA,NA,1,4,5
seq112,sequence_135,NA,NA,NA,1,4,5
seq1120,sequence_1942,NA,NA,NA,1,4,5
seq1121,sequence_1946:sequence_5031,NA,NA,NA,1,4,5
seq1122,sequence_1948:sequence_2063,NA,NA,NA,1,4,5
seq1123,sequence_1950,NA,NA,NA,1,4,5
seq1124,sequence_1953,NA,NA,NA,1,4,5
seq1125,sequence_1954,NA,NA,NA,1,4,5
seq1126,sequence_1956,NA,NA,NA,1,4,5
seq1127,sequence_1957,NA,NA,NA,1,4,5
seq1128,sequence_1958,NA,NA,NA,1,4,5
seq1129,sequence_1959:sequence_2009:sequence_5695,NA,NA,NA,1,4,5
seq113,sequence_136:sequence_425:sequence_580,NA,NA,NA,1,4,5
seq1130,sequence_1961,NA,NA,NA,1,4,5
seq1131,sequence_1962,NA,NA,NA,1,4,5
seq1132,sequence_1965,NA,NA,NA,1,4,5
seq1133,sequence_1966,NA,NA,NA,1,4,5
seq1134,sequence_1973,NA,NA,NA,1,4,5
seq1135,sequence_1974,NA,NA,NA,1,4,5
seq1136,sequence_1976:sequence_2235:sequence_2543,NA,NA,NA,1,4,5
seq1137,sequence_1978:sequence_2399:sequence_5139:sequence_5496:sequence_5497,NA,NA,NA,1,4,5
seq1138,sequence_1980,NA,NA,NA,1,4,5
seq1139,sequence_1981,NA,NA,NA,1,4,5
seq114,sequence_138,NA,NA,NA,1,4,5
seq1140,sequence_1983,NA,NA,NA,1,4,5
seq1141,sequence_1985:sequence_2358:sequence_4660:sequence_4791:sequence_5338:sequence_6156:sequence_6166:sequence_6293,NA,NA,NA,1,4,5
seq1142,sequence_1986,NA,NA,NA,1,4,5
seq1143,sequence_1987,NA,NA,NA,1,4,5
seq1144,sequence_1990,NA,NA,NA,1,4,5
seq1145,sequence_1994:sequence_4379,NA,NA,NA,1,4,5
seq1146,sequence_1996,NA,NA,NA,1,4,5
seq1147,sequence_1997,NA,NA,NA,1,4,5
seq1148,sequence_1998,NA,NA,NA,1,4,5
seq1149,sequence_2001:sequence_4369:sequence_4866:sequence_5381:sequence_6058:sequence_6314,NA,NA,NA,1,4,5
seq115,sequence_139,NA,NA,NA,1,4,5
seq1150,sequence_2004:sequence_5231:sequence_5579,NA,NA,NA,1,4,5
seq1151,sequence_2005:sequence_4978,NA,NA,NA,1,4,5
seq1152,sequence_2006,NA,NA,NA,1,4,5
seq1153,sequence_2007,NA,NA,NA,1,4,5
seq1154,sequence_2012,NA,NA,NA,1,4,5
seq1155,sequence_2013:sequence_4891,NA,NA,NA,1,4,5
seq1156,sequence_2016:sequence_4950,NA,NA,NA,1,4,5
seq1157,sequence_2019,NA,NA,NA,1,4,5
seq1158,sequence_2021,NA,NA,NA,1,4,5
seq1159,sequence_2023,NA,NA,NA,1,4,5
seq116,sequence_140,NA,NA,NA,1,4,5
seq1160,sequence_2025,NA,NA,NA,1,4,5
seq1161,sequence_2027:sequence_5771,NA,NA,NA,1,4,5
seq1162,sequence_2030,NA,NA,NA,1,4,5
seq1163,sequence_2033,NA,NA,NA,1,4,5
seq1164,sequence_2034:sequence_2285,NA,NA,NA,1,4,5
seq1165,sequence_2037,NA,NA,NA,1,4,5
seq1166,sequence_2041,NA,NA,NA,1,4,5
seq1167,sequence_2042:sequence_5876:sequence_6005,NA,NA,NA,1,4,5
seq1168,sequence_2043,NA,NA,NA,1,4,5
seq1169,sequence_2044,NA,NA,NA,1,4,5
seq117,sequence_141,NA,NA,NA,1,4,5
seq1170,sequence_2045,NA,NA,NA,1,4,5
seq1171,sequence_2047,NA,NA,NA,1,4,5
seq1172,sequence_2048,NA,NA,NA,1,4,5
seq1173,sequence_2049:sequence_2115:sequence_2536:sequence_4600:sequence_4627:sequence_5076:sequence_5272:sequence_6713,NA,NA,NA,1,4,5
seq1174,sequence_2050,NA,NA,NA,1,4,5
seq1175,sequence_2053,NA,NA,NA,1,4,5
seq1176,sequence_2056,NA,NA,NA,1,4,5
seq1177,sequence_2057,NA,NA,NA,1,4,5
seq1178,sequence_2059,NA,NA,NA,1,4,5
seq1179,sequence_2062,NA,NA,NA,1,4,5
seq118,sequence_142,NA,NA,NA,1,4,5
seq1180,sequence_2065,NA,NA,NA,1,4,5
seq1181,sequence_2067,NA,NA,NA,1,4,5
seq1182,sequence_2069,NA,NA,NA,1,4,5
seq1183,sequence_2070,NA,NA,NA,1,4,5
seq1184,sequence_2071,NA,NA,NA,1,4,5
seq1185,sequence_2072:sequence_2267:sequence_2526,NA,NA,NA,1,4,5
seq1186,sequence_2074,NA,NA,NA,1,4,5
seq1187,sequence_2077:sequence_5939,NA,NA,NA,1,4,5
seq1188,sequence_2078:sequence_2208:sequence_2653:sequence_4679:sequence_5172:sequence_5973:sequence_6368,NA,NA,NA,1,4,5
seq1189,sequence_2080,NA,NA,NA,1,4,5
seq119,sequence_143,NA,NA,NA,1,4,5
seq1190,sequence_2081,NA,NA,NA,1,4,5
seq1191,sequence_2085,NA,NA,NA,1,4,5
seq1192,sequence_2087,NA,NA,NA,1,4,5
seq1193,sequence_2088,NA,NA,NA,1,4,5
seq1194,sequence_2090,NA,NA,NA,1,4,5
seq1195,sequence_2092,NA,NA,NA,1,4,5
seq1196,sequence_2094,NA,NA,NA,1,4,5
seq1197,sequence_2095,NA,NA,NA,1,4,5
seq1198,sequence_2097,NA,NA,NA,1,4,5
seq1199,sequence_2098:sequence_2501:sequence_4694:sequence_4792:sequence_5595:sequence_5669:sequence_6242:sequence_6299:sequence_6396:sequence_6479,NA,NA,NA,1,4,5
seq12,sequence_14:sequence_120,PCs:NA,IGHA2:NA,HH119-SILP:NA,3,3,3
seq120,sequence_145,NA,NA,NA,1,4,5
seq1200,sequence_2099:sequence_4924:sequence_4951:sequence_5283:sequence_5840,NA,NA,NA,1,4,5
seq1201,sequence_2103,NA,NA,NA,1,4,5
seq1202,sequence_2104,NA,NA,NA,1,4,5
seq1203,sequence_2105,NA,NA,NA,1,4,5
seq1204,sequence_2106,NA,NA,NA,1,4,5
seq1205,sequence_2107:sequence_5781:sequence_5799:sequence_6138,NA,NA,NA,1,4,5
seq1206,sequence_2108:sequence_5862,NA,NA,NA,1,4,5
seq1207,sequence_2109:sequence_4906:sequence_5304,NA,NA,NA,1,4,5
seq1208,sequence_2112,NA,NA,NA,1,4,5
seq1209,sequence_2119,NA,NA,NA,1,4,5
seq121,sequence_146,NA,NA,NA,1,4,5
seq1210,sequence_2121,NA,NA,NA,1,4,5
seq1211,sequence_2122,NA,NA,NA,1,4,5
seq1212,sequence_2125,NA,NA,NA,1,4,5
seq1213,sequence_2126,NA,NA,NA,1,4,5
seq1214,sequence_2129,NA,NA,NA,1,4,5
seq1215,sequence_2132,NA,NA,NA,1,4,5
seq1216,sequence_2133,NA,NA,NA,1,4,5
seq1217,sequence_2137:sequence_6093,NA,NA,NA,1,4,5
seq1218,sequence_2138:sequence_5722,NA,NA,NA,1,4,5
seq1219,sequence_2143,NA,NA,NA,1,4,5
seq122,sequence_147:sequence_285,NA,NA,NA,1,4,5
seq1220,sequence_2144,NA,NA,NA,1,4,5
seq1221,sequence_2146,NA,NA,NA,1,4,5
seq1222,sequence_2149:sequence_6021,NA,NA,NA,1,4,5
seq1223,sequence_2150:sequence_2245:sequence_2329:sequence_2360:sequence_4433:sequence_4533:sequence_5866:sequence_5968,NA,NA,NA,1,4,5
seq1224,sequence_2151:sequence_6225:sequence_6437,NA,NA,NA,1,4,5
seq1225,sequence_2152:sequence_4518,NA,NA,NA,1,4,5
seq1226,sequence_2156,NA,NA,NA,1,4,5
seq1227,sequence_2160,NA,NA,NA,1,4,5
seq1228,sequence_2161,NA,NA,NA,1,4,5
seq1229,sequence_2162:sequence_2244:sequence_2512:sequence_6170:sequence_6252,NA,NA,NA,1,4,5
seq123,sequence_148,NA,NA,NA,1,4,5
seq1230,sequence_2163,NA,NA,NA,1,4,5
seq1231,sequence_2165:sequence_4588:sequence_5225:sequence_5648,NA,NA,NA,1,4,5
seq1232,sequence_2166,NA,NA,NA,1,4,5
seq1233,sequence_2167,NA,NA,NA,1,4,5
seq1234,sequence_2168,NA,NA,NA,1,4,5
seq1235,sequence_2172,NA,NA,NA,1,4,5
seq1236,sequence_2174,NA,NA,NA,1,4,5
seq1237,sequence_2175:sequence_2583:sequence_2604:sequence_4834:sequence_4965:sequence_6357,NA,NA,NA,1,4,5
seq1238,sequence_2179:sequence_4367,NA,NA,NA,1,4,5
seq1239,sequence_2180,NA,NA,NA,1,4,5
seq124,sequence_149,NA,NA,NA,1,4,5
seq1240,sequence_2183,NA,NA,NA,1,4,5
seq1241,sequence_2186,NA,NA,NA,1,4,5
seq1242,sequence_2187,NA,NA,NA,1,4,5
seq1243,sequence_2188,NA,NA,NA,1,4,5
seq1244,sequence_2189:sequence_4814:sequence_5395:sequence_6008:sequence_6208:sequence_6291:sequence_6463,NA,NA,NA,1,4,5
seq1245,sequence_2191,NA,NA,NA,1,4,5
seq1246,sequence_2192,NA,NA,NA,1,4,5
seq1247,sequence_2194,NA,NA,NA,1,4,5
seq1248,sequence_2199,NA,NA,NA,1,4,5
seq1249,sequence_2204,NA,NA,NA,1,4,5
seq125,sequence_150:sequence_383:sequence_392:sequence_418,NA,NA,NA,1,4,5
seq1250,sequence_2205:sequence_2435:sequence_5294,NA,NA,NA,1,4,5
seq1251,sequence_2206,NA,NA,NA,1,4,5
seq1252,sequence_2207,NA,NA,NA,1,4,5
seq1253,sequence_2211,NA,NA,NA,1,4,5
seq1254,sequence_2216,NA,NA,NA,1,4,5
seq1255,sequence_2217,NA,NA,NA,1,4,5
seq1256,sequence_2218,NA,NA,NA,1,4,5
seq1257,sequence_2219,NA,NA,NA,1,4,5
seq1258,sequence_2220,NA,NA,NA,1,4,5
seq1259,sequence_2221,NA,NA,NA,1,4,5
seq126,sequence_152,NA,NA,NA,1,4,5
seq1260,sequence_2222:sequence_6080:sequence_6476,NA,NA,NA,1,4,5
seq1261,sequence_2223,NA,NA,NA,1,4,5
seq1262,sequence_2224,NA,NA,NA,1,4,5
seq1263,sequence_2226:sequence_2573:sequence_5044,NA,NA,NA,1,4,5
seq1264,sequence_2227,NA,NA,NA,1,4,5
seq1265,sequence_2229,NA,NA,NA,1,4,5
seq1266,sequence_2230,NA,NA,NA,1,4,5
seq1267,sequence_2232,NA,NA,NA,1,4,5
seq1268,sequence_2233,NA,NA,NA,1,4,5
seq1269,sequence_2237,NA,NA,NA,1,4,5
seq127,sequence_155,NA,NA,NA,1,4,5
seq1270,sequence_2239,NA,NA,NA,1,4,5
seq1271,sequence_2241,NA,NA,NA,1,4,5
seq1272,sequence_2242,NA,NA,NA,1,4,5
seq1273,sequence_2246,NA,NA,NA,1,4,5
seq1274,sequence_2247:sequence_2388:sequence_4901:sequence_5059:sequence_5474:sequence_5623:sequence_6250,NA,NA,NA,1,4,5
seq1275,sequence_2249,NA,NA,NA,1,4,5
seq1276,sequence_2250,NA,NA,NA,1,4,5
seq1277,sequence_2253,NA,NA,NA,1,4,5
seq1278,sequence_2254:sequence_2372:sequence_4892:sequence_5222,NA,NA,NA,1,4,5
seq1279,sequence_2255,NA,NA,NA,1,4,5
seq128,sequence_156:sequence_172:sequence_269:sequence_299:sequence_644:sequence_702,NA,NA,NA,1,4,5
seq1280,sequence_2256,NA,NA,NA,1,4,5
seq1281,sequence_2259,NA,NA,NA,1,4,5
seq1282,sequence_2266,NA,NA,NA,1,4,5
seq1283,sequence_2269:sequence_2650:sequence_4913:sequence_5449:sequence_6256:sequence_6270:sequence_6386,NA,NA,NA,1,4,5
seq1284,sequence_2275,NA,NA,NA,1,4,5
seq1285,sequence_2278,NA,NA,NA,1,4,5
seq1286,sequence_2279:sequence_4980:sequence_5714,NA,NA,NA,1,4,5
seq1287,sequence_2282:sequence_6042,NA,NA,NA,1,4,5
seq1288,sequence_2283:sequence_4579:sequence_4979:sequence_5273,NA,NA,NA,1,4,5
seq1289,sequence_2284,NA,NA,NA,1,4,5
seq129,sequence_160,NA,NA,NA,1,4,5
seq1290,sequence_2292,NA,NA,NA,1,4,5
seq1291,sequence_2293,NA,NA,NA,1,4,5
seq1292,sequence_2294,NA,NA,NA,1,4,5
seq1293,sequence_2295,NA,NA,NA,1,4,5
seq1294,sequence_2296,NA,NA,NA,1,4,5
seq1295,sequence_2297:sequence_2391:sequence_2466:sequence_4691:sequence_5288:sequence_5569:sequence_6372,NA,NA,NA,1,4,5
seq1296,sequence_2298,NA,NA,NA,1,4,5
seq1297,sequence_2299,NA,NA,NA,1,4,5
seq1298,sequence_2300,NA,NA,NA,1,4,5
seq1299,sequence_2302,NA,NA,NA,1,4,5
seq13,sequence_15:sequence_175,PCs:NA,IGHA2:NA,HH119-SILP:NA,3,3,3
seq130,sequence_162,NA,NA,NA,1,4,5
seq1300,sequence_2303:sequence_2487,NA,NA,NA,1,4,5
seq1301,sequence_2304,NA,NA,NA,1,4,5
seq1302,sequence_2305,NA,NA,NA,1,4,5
seq1303,sequence_2306,NA,NA,NA,1,4,5
seq1304,sequence_2309,NA,NA,NA,1,4,5
seq1305,sequence_2312,NA,NA,NA,1,4,5
seq1306,sequence_2316,NA,NA,NA,1,4,5
seq1307,sequence_2318,NA,NA,NA,1,4,5
seq1308,sequence_2321:sequence_5239:sequence_5319,NA,NA,NA,1,4,5
seq1309,sequence_2326,NA,NA,NA,1,4,5
seq131,sequence_164,NA,NA,NA,1,4,5
seq1310,sequence_2327:sequence_2473,NA,NA,NA,1,4,5
seq1311,sequence_2330,NA,NA,NA,1,4,5
seq1312,sequence_2331,NA,NA,NA,1,4,5
seq1313,sequence_2332:sequence_5396:sequence_6513,NA,NA,NA,1,4,5
seq1314,sequence_2333,NA,NA,NA,1,4,5
seq1315,sequence_2334,NA,NA,NA,1,4,5
seq1316,sequence_2338,NA,NA,NA,1,4,5
seq1317,sequence_2339:sequence_5020:sequence_5271:sequence_5932,NA,NA,NA,1,4,5
seq1318,sequence_2340,NA,NA,NA,1,4,5
seq1319,sequence_2341,NA,NA,NA,1,4,5
seq132,sequence_165:sequence_397:sequence_707,NA,NA,NA,1,4,5
seq1320,sequence_2346,NA,NA,NA,1,4,5
seq1321,sequence_2347,NA,NA,NA,1,4,5
seq1322,sequence_2348,NA,NA,NA,1,4,5
seq1323,sequence_2349:sequence_2414:sequence_2628:sequence_4480:sequence_4998,NA,NA,NA,1,4,5
seq1324,sequence_2350:sequence_4852,NA,NA,NA,1,4,5
seq1325,sequence_2352,NA,NA,NA,1,4,5
seq1326,sequence_2353,NA,NA,NA,1,4,5
seq1327,sequence_2354,NA,NA,NA,1,4,5
seq1328,sequence_2355,NA,NA,NA,1,4,5
seq1329,sequence_2357,NA,NA,NA,1,4,5
seq133,sequence_166,NA,NA,NA,1,4,5
seq1330,sequence_2363,NA,NA,NA,1,4,5
seq1331,sequence_2364,NA,NA,NA,1,4,5
seq1332,sequence_2366,NA,NA,NA,1,4,5
seq1333,sequence_2367,NA,NA,NA,1,4,5
seq1334,sequence_2369,NA,NA,NA,1,4,5
seq1335,sequence_2370,NA,NA,NA,1,4,5
seq1336,sequence_2373,NA,NA,NA,1,4,5
seq1337,sequence_2375,NA,NA,NA,1,4,5
seq1338,sequence_2377,NA,NA,NA,1,4,5
seq1339,sequence_2378:sequence_6499,NA,NA,NA,1,4,5
seq134,sequence_168,NA,NA,NA,1,4,5
seq1340,sequence_2380:sequence_4755:sequence_4964:sequence_5738:sequence_6175,NA,NA,NA,1,4,5
seq1341,sequence_2381,NA,NA,NA,1,4,5
seq1342,sequence_2382,NA,NA,NA,1,4,5
seq1343,sequence_2383,NA,NA,NA,1,4,5
seq1344,sequence_2384,NA,NA,NA,1,4,5
seq1345,sequence_2386:sequence_2534,NA,NA,NA,1,4,5
seq1346,sequence_2387,NA,NA,NA,1,4,5
seq1347,sequence_2395,NA,NA,NA,1,4,5
seq1348,sequence_2396,NA,NA,NA,1,4,5
seq1349,sequence_2400,NA,NA,NA,1,4,5
seq135,sequence_169,NA,NA,NA,1,4,5
seq1350,sequence_2401,NA,NA,NA,1,4,5
seq1351,sequence_2405,NA,NA,NA,1,4,5
seq1352,sequence_2407,NA,NA,NA,1,4,5
seq1353,sequence_2411,NA,NA,NA,1,4,5
seq1354,sequence_2415,NA,NA,NA,1,4,5
seq1355,sequence_2418,NA,NA,NA,1,4,5
seq1356,sequence_2419,NA,NA,NA,1,4,5
seq1357,sequence_2427,NA,NA,NA,1,4,5
seq1358,sequence_2428,NA,NA,NA,1,4,5
seq1359,sequence_2429,NA,NA,NA,1,4,5
seq136,sequence_170,NA,NA,NA,1,4,5
seq1360,sequence_2430,NA,NA,NA,1,4,5
seq1361,sequence_2431,NA,NA,NA,1,4,5
seq1362,sequence_2432,NA,NA,NA,1,4,5
seq1363,sequence_2436,NA,NA,NA,1,4,5
seq1364,sequence_2437,NA,NA,NA,1,4,5
seq1365,sequence_2440:sequence_4942,NA,NA,NA,1,4,5
seq1366,sequence_2441,NA,NA,NA,1,4,5
seq1367,sequence_2442,NA,NA,NA,1,4,5
seq1368,sequence_2443,NA,NA,NA,1,4,5
seq1369,sequence_2444,NA,NA,NA,1,4,5
seq137,sequence_171,NA,NA,NA,1,4,5
seq1370,sequence_2445:sequence_5858,NA,NA,NA,1,4,5
seq1371,sequence_2446:sequence_4991,NA,NA,NA,1,4,5
seq1372,sequence_2448,NA,NA,NA,1,4,5
