seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq1014,sequence_1745:sequence_1914:sequence_1968:sequence_2410:sequence_5680:sequence_5903:sequence_6081:sequence_6463:sequence_7320:sequence_7636,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-20,1,12,58
seq1015,sequence_1747,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1016,sequence_1748:sequence_1811,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1017,sequence_1749,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1018,sequence_1750,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1019,sequence_1751:sequence_1827:sequence_1850:sequence_1876:sequence_1925:sequence_1996:sequence_2106:sequence_2151:sequence_2154:sequence_2204:sequence_2216:sequence_2267:sequence_2281:sequence_2420:sequence_2435:sequence_2450:sequence_2545:sequence_2813:sequence_2920:sequence_2938:sequence_2955:sequence_2985:sequence_2987:sequence_3002:sequence_3037:sequence_3074:sequence_3138:sequence_4972:sequence_5112:sequence_5114:sequence_5164:sequence_5368:sequence_5422:sequence_5472:sequence_5607:sequence_5612:sequence_5857:sequence_5961:sequence_6017:sequence_6250:sequence_6284:sequence_6321:sequence_6354:sequence_6364:sequence_6422:sequence_6511:sequence_6532:sequence_6565:sequence_6638:sequence_6649:sequence_6665:sequence_6734:sequence_6785:sequence_6835:sequence_6851:sequence_6975:sequence_6984:sequence_7036:sequence_7067:sequence_7162:sequence_7549:sequence_7754:sequence_7906:sequence_8038,GC_B_cells,IGHG1:IGHG2,HH119-SI-PP_Fol-34,1,8,88
seq102,sequence_123:sequence_234:sequence_254:sequence_266:sequence_513:sequence_685:sequence_689:sequence_801,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1020,sequence_1752:sequence_1866:sequence_1900:sequence_1976:sequence_2044:sequence_2097:sequence_2165:sequence_2233:sequence_2236:sequence_2246:sequence_2252:sequence_2495:sequence_2563:sequence_2583:sequence_2802:sequence_2805:sequence_2819:sequence_2940:sequence_2967:sequence_2999:sequence_3071:sequence_3132:sequence_3142:sequence_3152:sequence_4952:sequence_5012:sequence_5046:sequence_5100:sequence_5113:sequence_5149:sequence_5202:sequence_5345:sequence_5351:sequence_5428:sequence_5464:sequence_5469:sequence_5572:sequence_5576:sequence_5587:sequence_5644:sequence_5732:sequence_5796:sequence_5841:sequence_5849:sequence_5896:sequence_5917:sequence_6039:sequence_6135:sequence_6166:sequence_6275:sequence_6370:sequence_6420:sequence_6448:sequence_6505:sequence_6517:sequence_6542:sequence_6609:sequence_6643:sequence_6682:sequence_6688:sequence_6754:sequence_6802:sequence_6838:sequence_6900:sequence_6930:sequence_6981:sequence_7030:sequence_7062:sequence_7072:sequence_7179:sequence_7184:sequence_7308:sequence_7322:sequence_7379:sequence_7407:sequence_7427:sequence_7434:sequence_7623:sequence_7675:sequence_7683:sequence_7747:sequence_7908,GC_B_cells,IGHG1:NA:IGHG4,HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-20:HH119-SI-PP_Fol-23:HH119-SI-PP_Fol-24,1,15,59
seq1021,sequence_1753,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1022,sequence_1757,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1023,sequence_1758,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1024,sequence_1759,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1025,sequence_1760:sequence_1834:sequence_2318:sequence_2353:sequence_2664:sequence_2872:sequence_2962:sequence_2980:sequence_3042:sequence_5571:sequence_5967:sequence_6108:sequence_6476:sequence_6811:sequence_7446:sequence_7584:sequence_8031,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1026,sequence_1761:sequence_5914:sequence_6997,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-22,1,32,57
seq1027,sequence_1762:sequence_5938:sequence_7720,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1028,sequence_1763,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1029,sequence_1764,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq103,sequence_124,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq1030,sequence_1765:sequence_1903:sequence_2628:sequence_2906:sequence_5066:sequence_5561:sequence_5754:sequence_6116:sequence_6698,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-34:HH119-SI-PP_Fol-23,1,12,91
seq1031,sequence_1766:sequence_6767,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1032,sequence_1768:sequence_5194,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1033,sequence_1771:sequence_4959:sequence_5037:sequence_5065:sequence_5180:sequence_6040:sequence_6141:sequence_6258:sequence_6553:sequence_6589:sequence_6779:sequence_6816:sequence_6894:sequence_6990:sequence_7122,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1034,sequence_1772,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1035,sequence_1773:sequence_1813:sequence_1822:sequence_1840:sequence_1860:sequence_1909:sequence_1915:sequence_1949:sequence_2029:sequence_2062:sequence_2102:sequence_2108:sequence_2124:sequence_2132:sequence_2229:sequence_2294:sequence_2341:sequence_2373:sequence_2395:sequence_2405:sequence_2414:sequence_2433:sequence_2476:sequence_2486:sequence_2489:sequence_2575:sequence_2579:sequence_2585:sequence_2729:sequence_2784:sequence_2797:sequence_2880:sequence_3011:sequence_3064:sequence_3102:sequence_3103:sequence_3108:sequence_3148:sequence_3159:sequence_4850:sequence_4861:sequence_4865:sequence_4875:sequence_4892:sequence_4986:sequence_5063:sequence_5088:sequence_5096:sequence_5107:sequence_5138:sequence_5150:sequence_5161:sequence_5183:sequence_5269:sequence_5323:sequence_5427:sequence_5537:sequence_5588:sequence_5592:sequence_5596:sequence_5603:sequence_5658:sequence_5674:sequence_5738:sequence_5763:sequence_5792:sequence_5800:sequence_5809:sequence_5923:sequence_5970:sequence_5977:sequence_5987:sequence_6000:sequence_6021:sequence_6068:sequence_6147:sequence_6279:sequence_6318:sequence_6323:sequence_6470:sequence_6518:sequence_6529:sequence_6540:sequence_6593:sequence_6628:sequence_6653:sequence_6675:sequence_6745:sequence_6756:sequence_6774:sequence_6775:sequence_6819:sequence_6875:sequence_6876:sequence_6901:sequence_6947:sequence_6962:sequence_7003:sequence_7018:sequence_7019:sequence_7113:sequence_7153:sequence_7239:sequence_7248:sequence_7262:sequence_7339:sequence_7349:sequence_7352:sequence_7373:sequence_7395:sequence_7414:sequence_7496:sequence_7508:sequence_7524:sequence_7538:sequence_7546:sequence_7561:sequence_7621:sequence_7643:sequence_7648:sequence_7660,GC_B_cells,NA:IGHG1:IGHG2,HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-30,1,33,66
seq1036,sequence_1774,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1037,sequence_1775,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1038,sequence_1777,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1039,sequence_1778:sequence_1857:sequence_2087:sequence_2223:sequence_2522:sequence_2608:sequence_2659:sequence_2730:sequence_2751:sequence_2757:sequence_2968:sequence_3097:sequence_3166:sequence_3167:sequence_4843:sequence_5165:sequence_5170:sequence_5698:sequence_5790:sequence_6033:sequence_6128:sequence_6308:sequence_6696:sequence_6801:sequence_7127:sequence_7165:sequence_7170:sequence_7268:sequence_7359:sequence_7478:sequence_7703,GC_B_cells,IGHG1:NA:IGHG3,HH119-SI-PP_Fol-24,1,14,72
seq104,sequence_125,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq1040,sequence_1781,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1041,sequence_1782:sequence_2169,GC_B_cells,IGHG1,HH119-SI-PP_Fol-23:HH119-SI-PP_Fol-22,1,6,71
seq1042,sequence_1784:sequence_2965:sequence_5671:sequence_6074:sequence_6830:sequence_7238,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1043,sequence_1785,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1044,sequence_1786:sequence_3027,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1045,sequence_1788,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1046,sequence_1789:sequence_4847,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1047,sequence_1790,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1048,sequence_1792:sequence_2159:sequence_2397:sequence_2512:sequence_2907:sequence_3004:sequence_3040:sequence_4848:sequence_5132:sequence_5262:sequence_5435:sequence_5438:sequence_5445:sequence_5543:sequence_5641:sequence_5710:sequence_5721:sequence_5741:sequence_5955:sequence_6084:sequence_6140:sequence_6944:sequence_7150,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq1049,sequence_1793,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq105,sequence_126:sequence_558,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1050,sequence_1794,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1051,sequence_1795,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1052,sequence_1800,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1053,sequence_1801,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1054,sequence_1804,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1055,sequence_1805:sequence_6522,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq1056,sequence_1806,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1057,sequence_1807:sequence_2694:sequence_2791:sequence_5051:sequence_5253:sequence_6845,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq1058,sequence_1808,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1059,sequence_1812:sequence_6245,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq106,sequence_127,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1060,sequence_1815,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1061,sequence_1816:sequence_2021:sequence_2103:sequence_2212:sequence_2362:sequence_2655:sequence_2886:sequence_5026:sequence_5232:sequence_5815:sequence_5927:sequence_6186:sequence_6212:sequence_6361:sequence_6407:sequence_6567:sequence_6571:sequence_6814:sequence_7234:sequence_7254:sequence_7269:sequence_7307:sequence_7341:sequence_7468:sequence_7625,GC_B_cells,IGHG1:IGHG4,HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-26,1,10,63
seq1062,sequence_1817,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1063,sequence_1819,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1064,sequence_1820:sequence_2146:sequence_2363:sequence_2556:sequence_2596:sequence_2804:sequence_2809:sequence_3057:sequence_3162:sequence_3165:sequence_4863:sequence_5119:sequence_5281:sequence_5694:sequence_5814:sequence_5949:sequence_6218:sequence_6398:sequence_6416:sequence_6556:sequence_6570:sequence_6678:sequence_7102:sequence_7139:sequence_7487:sequence_7668,GC_B_cells:PCs,IGHG1,HH119-SI-PP_Fol-22,4,6,57
seq1065,sequence_1824,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1066,sequence_1825,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1067,sequence_1828,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1068,sequence_1829,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1069,sequence_1830,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq107,sequence_128:sequence_499:sequence_540:sequence_672,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1070,sequence_1831,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1071,sequence_1832,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1072,sequence_1833,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq1073,sequence_1836,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1074,sequence_1838,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1075,sequence_1839:sequence_2691:sequence_2770:sequence_5010:sequence_5905:sequence_6603,GC_B_cells,IGHG2:IGHG1,HH119-SI-PP_Fol-34,1,19,88
seq1076,sequence_1841,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1077,sequence_1843:sequence_2948:sequence_5068:sequence_6450:sequence_7070:sequence_7363,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1078,sequence_1844,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1079,sequence_1846:sequence_2129:sequence_2376:sequence_5706:sequence_6493:sequence_6555:sequence_7283:sequence_7340,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq108,sequence_129,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1080,sequence_1847,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1081,sequence_1848,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1082,sequence_1849,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1083,sequence_1853:sequence_5875,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1084,sequence_1855,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1085,sequence_1856:sequence_1985:sequence_2006:sequence_2035:sequence_2043:sequence_2150:sequence_2190:sequence_2268:sequence_2280:sequence_2310:sequence_2315:sequence_2335:sequence_2352:sequence_2361:sequence_2383:sequence_2402:sequence_2461:sequence_2487:sequence_2507:sequence_2568:sequence_2569:sequence_2573:sequence_2644:sequence_2658:sequence_2722:sequence_2732:sequence_2760:sequence_2815:sequence_2927:sequence_2933:sequence_2961:sequence_3005:sequence_3030:sequence_3114:sequence_3135:sequence_3158:sequence_4923:sequence_4941:sequence_4985:sequence_5050:sequence_5116:sequence_5123:sequence_5128:sequence_5175:sequence_5227:sequence_5405:sequence_5433:sequence_5442:sequence_5470:sequence_5473:sequence_5544:sequence_5548:sequence_5557:sequence_5653:sequence_5659:sequence_5683:sequence_5761:sequence_5774:sequence_5791:sequence_5802:sequence_5822:sequence_5991:sequence_6002:sequence_6044:sequence_6093:sequence_6119:sequence_6129:sequence_6173:sequence_6176:sequence_6178:sequence_6194:sequence_6254:sequence_6330:sequence_6347:sequence_6413:sequence_6438:sequence_6484:sequence_6487:sequence_6559:sequence_6622:sequence_6644:sequence_6660:sequence_6662:sequence_6693:sequence_6715:sequence_6726:sequence_6746:sequence_6761:sequence_6765:sequence_6766:sequence_6857:sequence_6873:sequence_6891:sequence_7038:sequence_7082:sequence_7094:sequence_7225:sequence_7229:sequence_7298:sequence_7321:sequence_7353:sequence_7362:sequence_7596:sequence_7613:sequence_7688:sequence_7702:sequence_7711:sequence_7723:sequence_7745:sequence_7751,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-34:HH119-SI-PP_Fol-31:HH119-SI-PP_Fol-29:HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-25,1,12,94
seq1086,sequence_1858:sequence_2111:sequence_6139:sequence_6943:sequence_7048,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq1087,sequence_1859,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1088,sequence_1861:sequence_2506:sequence_5533:sequence_5860:sequence_5879:sequence_7076:sequence_7178,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1089,sequence_1863,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq109,sequence_130,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1090,sequence_1864,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq1091,sequence_1865:sequence_2567,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1092,sequence_1868:sequence_2347:sequence_2951:sequence_5947:sequence_6083:sequence_6235:sequence_6467:sequence_6602:sequence_7107:sequence_7207:sequence_7401:sequence_7442:sequence_7541,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1093,sequence_1869,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1094,sequence_1870,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1095,sequence_1872:sequence_1943:sequence_2733:sequence_5892:sequence_6905:sequence_7317:sequence_8046,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34:HH119-SI-PP_Fol-27,1,6,92
seq1096,sequence_1873:sequence_6884,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1097,sequence_1874,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq1098,sequence_1875,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1099,sequence_1877:sequence_2475:sequence_2715:sequence_5089:sequence_5101:sequence_5384:sequence_5685:sequence_6165:sequence_7066:sequence_7440,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-27,1,12,64
seq11,sequence_12,GC_B_cells,IGHG1,HH119-CO-SMILF,1,6,1
seq110,sequence_131:sequence_293:sequence_299:sequence_366:sequence_422:sequence_475:sequence_501:sequence_787,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1100,sequence_1878,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq1101,sequence_1880,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
