seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq159,sequence_245,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq16,sequence_17,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq160,sequence_247,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq161,sequence_251,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq162,sequence_252:sequence_390:sequence_477:sequence_615,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq163,sequence_254,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq164,sequence_256,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq165,sequence_257,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq166,sequence_258:sequence_515:sequence_847,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-34,1,9,8
seq167,sequence_260,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq168,sequence_264,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq169,sequence_265,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq17,sequence_18,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq170,sequence_266,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq171,sequence_269,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq172,sequence_270,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq173,sequence_271:sequence_449,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq174,sequence_272,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq175,sequence_273,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq176,sequence_275,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq177,sequence_277:sequence_320:sequence_357:sequence_408:sequence_551,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34:HH119-SI-PP_Fol-28,1,1,12
seq178,sequence_278,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq179,sequence_279,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq18,sequence_20:sequence_186:sequence_200:sequence_328:sequence_485:sequence_628,GC_B_cells,IGHG2:IGHG1,HH119-SI-PP_Fol-34,1,6,8
seq180,sequence_280:sequence_340:sequence_456,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq181,sequence_281:sequence_559,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq182,sequence_283,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq183,sequence_285:sequence_442:sequence_558:sequence_579:sequence_677:sequence_680:sequence_719:sequence_720:sequence_761:sequence_823,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34:HH119-SI-PP_Fol-22,1,1,9
seq184,sequence_286,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq185,sequence_288:sequence_691,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq186,sequence_290:sequence_768:sequence_815,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq187,sequence_291,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq188,sequence_293,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq189,sequence_297,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq19,sequence_21,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq190,sequence_298,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq191,sequence_299,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq192,sequence_301,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq193,sequence_303:sequence_613,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq194,sequence_304:sequence_414,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq195,sequence_305:sequence_309:sequence_573:sequence_714:sequence_750:sequence_790,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34:HH119-SI-PP_Fol-28,1,1,12
seq196,sequence_306,GC_B_cells,IGHG2,HH119-SI-PP_Fol-34,1,5,8
seq197,sequence_307,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq198,sequence_308,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq199,sequence_311,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq2,sequence_2:sequence_439,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-34,1,9,8
seq20,sequence_23:sequence_478,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq200,sequence_313,GC_B_cells,IGHG1,HH119-SI-PP_Fol-26,1,1,5
seq201,sequence_314,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq202,sequence_315,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq203,sequence_316:sequence_330,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq204,sequence_317,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq205,sequence_318,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq206,sequence_319,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq207,sequence_322,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq208,sequence_324,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq209,sequence_325,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq21,sequence_24:sequence_49:sequence_53:sequence_59:sequence_61:sequence_80:sequence_88:sequence_105:sequence_107:sequence_114:sequence_116:sequence_119:sequence_122:sequence_126:sequence_130:sequence_132:sequence_144:sequence_149:sequence_153:sequence_162:sequence_163:sequence_164:sequence_178:sequence_181:sequence_192:sequence_194:sequence_198:sequence_208:sequence_230:sequence_233:sequence_241:sequence_255:sequence_259:sequence_276:sequence_282:sequence_292:sequence_310:sequence_312:sequence_323:sequence_336:sequence_349:sequence_350:sequence_352:sequence_361:sequence_372:sequence_397:sequence_401:sequence_404:sequence_409:sequence_411:sequence_421:sequence_422:sequence_425:sequence_446:sequence_448:sequence_451:sequence_462:sequence_463:sequence_468:sequence_470:sequence_473:sequence_499:sequence_501:sequence_512:sequence_524:sequence_533:sequence_536:sequence_542:sequence_544:sequence_546:sequence_550:sequence_564:sequence_578:sequence_581:sequence_593:sequence_596:sequence_606:sequence_608:sequence_623:sequence_634:sequence_638:sequence_642:sequence_644:sequence_652:sequence_659:sequence_662:sequence_666:sequence_669:sequence_670:sequence_671:sequence_689:sequence_692:sequence_697:sequence_723:sequence_730:sequence_733:sequence_756:sequence_757:sequence_765:sequence_770:sequence_773:sequence_775:sequence_814:sequence_817:sequence_828:sequence_831:sequence_833:sequence_835:sequence_842:sequence_843,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-34:HH119-SI-PP_Fol-31:HH119-SI-PP_Fol-29:HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-25,1,4,13
seq210,sequence_326,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq211,sequence_327,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq212,sequence_329,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq213,sequence_331,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq214,sequence_332,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq215,sequence_334,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq216,sequence_335,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq217,sequence_337,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq218,sequence_341:sequence_684,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq219,sequence_343,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq22,sequence_25,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq220,sequence_344,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq221,sequence_348:sequence_724,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq222,sequence_351,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq223,sequence_354,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq224,sequence_355,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq225,sequence_356,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq226,sequence_363,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq227,sequence_365,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq228,sequence_366,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq229,sequence_367:sequence_626:sequence_776,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq23,sequence_26,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq230,sequence_368,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq231,sequence_370,GC_B_cells,IGHG1,HH119-SI-PP_Fol-29,1,1,7
seq232,sequence_371,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq233,sequence_373:sequence_379:sequence_658:sequence_794:sequence_810,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-34,1,9,8
seq234,sequence_374:sequence_582:sequence_721,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-34,1,9,8
seq235,sequence_375,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq236,sequence_376,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq237,sequence_377:sequence_597,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq238,sequence_378,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq239,sequence_380,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq24,sequence_27:sequence_44:sequence_195:sequence_483:sequence_701:sequence_769:sequence_865,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34:HH119-SI-PP_Fol-27,1,1,11
seq240,sequence_382,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq241,sequence_384,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,8,8
seq242,sequence_387,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq243,sequence_388,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq244,sequence_392:sequence_699,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq245,sequence_393,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq246,sequence_394,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq247,sequence_395,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq248,sequence_396:sequence_530:sequence_848,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq249,sequence_398,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,8,8
seq25,sequence_29,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq250,sequence_399,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq251,sequence_403,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq252,sequence_405,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,8,8
seq253,sequence_406,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq254,sequence_407:sequence_760,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq255,sequence_412,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,8,8
seq256,sequence_413:sequence_434,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq257,sequence_416,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq258,sequence_417,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq259,sequence_420,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq26,sequence_30:sequence_148,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq260,sequence_424,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq261,sequence_427:sequence_500,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq262,sequence_428,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq263,sequence_429,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq264,sequence_431,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq265,sequence_432:sequence_480,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-34,1,4,8
seq266,sequence_433,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq267,sequence_435:sequence_588,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq268,sequence_437,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq269,sequence_443,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq27,sequence_31:sequence_46:sequence_364,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq270,sequence_447,GC_B_cells,IGHG2,HH119-SI-PP_Fol-34,1,5,8
seq271,sequence_452,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq272,sequence_453:sequence_732,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq273,sequence_454,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq274,sequence_457:sequence_678:sequence_751,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq275,sequence_458,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq276,sequence_460,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq277,sequence_464,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq278,sequence_465:sequence_518,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq279,sequence_466,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq28,sequence_32:sequence_402,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq280,sequence_469,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq281,sequence_471,Memory_Bcells,IGHG1,HH119-SI-PP_Fol-34,3,1,8
seq282,sequence_472,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq283,sequence_474,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq284,sequence_479,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,8,8
seq285,sequence_484,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq286,sequence_486,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq287,sequence_487,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq288,sequence_489,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq289,sequence_490,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq29,sequence_33,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq290,sequence_491:sequence_836,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq291,sequence_492,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq292,sequence_493,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq293,sequence_494,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq294,sequence_497,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq295,sequence_498,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq296,sequence_502,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq297,sequence_503,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq298,sequence_505,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq299,sequence_506,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq3,sequence_3,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq30,sequence_35,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq300,sequence_507,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq301,sequence_508,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq302,sequence_510,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq303,sequence_511:sequence_532:sequence_547:sequence_829,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq304,sequence_516,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,1,2
seq305,sequence_517,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq306,sequence_520,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq307,sequence_521,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq308,sequence_522,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq309,sequence_523,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq31,sequence_36,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq310,sequence_525,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq311,sequence_527,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq312,sequence_528,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq313,sequence_534,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq314,sequence_535,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq315,sequence_537,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq316,sequence_538:sequence_649,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq317,sequence_539,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq318,sequence_540:sequence_690,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq319,sequence_541,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq32,sequence_37,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq320,sequence_543,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq321,sequence_548,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq322,sequence_549,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq323,sequence_553,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq324,sequence_554:sequence_706:sequence_749,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq325,sequence_555,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq326,sequence_556,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq327,sequence_557,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq328,sequence_560,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq329,sequence_561,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq33,sequence_38,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq330,sequence_563:sequence_686,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-34,1,9,8
seq331,sequence_565,GC_B_cells,IGHG3,HH119-SI-PP_Fol-34,1,7,8
seq332,sequence_566,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq333,sequence_569,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq334,sequence_570,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq335,sequence_571,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,1,8
seq336,sequence_572:sequence_627,GC_B_cells,IGHG1:IGHG2,HH119-SI-PP_Fol-34,1,2,8
